1217188378	20241223	202412	2024	2024.9671	COP	POLICE						COP													1	192	192	19	4	-9.5	10	1	10	-5.03875968992248	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20241223120000	https://www.thestar.com.my/news/nation/2024/12/23/johor-cops-rescue-duo-forced-to-work-as-beggars
1217188379	20241223	202412	2024	2024.9671	COP	POLICE						COP			AUS	AUSTRALIA	AUS								1	020	020	02	1	3.0	6	1	6	-7.69230769230769	4	Walkerville, Victoria, Australia	AS	AS07	5414	-38.8667	146	-1607319	4	Walkerville, Victoria, Australia	AS	AS07	5414	-38.8667	146	-1607319	4	Walkerville, Victoria, Australia	AS	AS07	5414	-38.8667	146	-1607319	20241223120000	https://www.jewellermagazine.com/Article/13733/Close-but-no-cigar-Jewellery-store-robbers-leave-scene-embarrassed
1217188380	20241223	202412	2024	2024.9671	COP	POLICE						COP			CVL	COMMUNITY						CVL			1	090	090	09	2	-2.0	10	1	10	-9.25925925925926	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20241223120000	https://www.faceofmalawi.com/2024/12/23/woman-dies-after-being-set-on-fire-with-cigarette-lighter-in-brooklyn-subway/
1217188381	20241223	202412	2024	2024.9671	COP	BORDER PATROL AGENT						COP			CVL	CITIZEN						CVL			1	174	174	17	4	-5.0	4	1	4	-5.34171249018068	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20241223120000	https://www.ajc.com/news/georgia-news/migrant-gave-birth-in-us-then-was-sent-back-to-mexico-now-shes-suing/DNIG63MTSZHBJLPK7VAJBVNLDA/
1217188382	20241223	202412	2024	2024.9671	COP	POLICE						COP			GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	5	1	5	-2.3728813559322	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	4	Haryana, Haryana, India	IN	IN10	17660	29.6161	76.9806	6210381	20241223120000	https://indianexpress.com/article/political-pulse/haryana-rout-congress-fact-finding-panel-again-blames-bjp-ec-9740542/
1217188383	20241223	202412	2024	2024.9671	COP	POLICE						COP			GTM	GUATEMALA CITY	GTM								1	190	190	19	4	-10.0	5	1	5	-3.60360360360361	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20241223120000	https://www.bbc.com/news/articles/cnv3291z9p2o
1217188384	20241223	202412	2024	2024.9671	COP	POLICE						COP			IND	PUNE	IND								1	190	190	19	4	-10.0	2	1	2	-7.5	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20241223120000	https://www.theweek.in/wire-updates/national/2024/12/23/bom17-news-highlights-from-western-region-at-1700-hrs.html
1217188385	20241223	202412	2024	2024.9671	COP	POLICE						COP			IND	PUNE	IND								1	190	190	19	4	-10.0	4	1	4	-7.5	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20241223120000	https://www.theweek.in/wire-updates/national/2024/12/23/bom17-news-highlights-from-western-region-at-1700-hrs.html
1217188386	20241223	202412	2024	2024.9671	COP	POLICE						COP			JUD	LAWYER						JUD			0	090	090	09	2	-2.0	10	1	10	-4.59921156373193	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241223120000	https://www.bignewsnetwork.com/news/274876686/dui-defense-in-chandler-how-a-criminal-defense-attorney-can-help
1217188387	20241223	202412	2024	2024.9671	COP	PRISON						COP			JUD	PROSECUTOR						JUD			0	1823	182	18	4	-10.0	6	1	6	-6.44418872266973	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20241223120000	https://nclawyersweekly.com/2024/12/23/states-carry-out-25-executions-in-2024/
1217188388	20241223	202412	2024	2024.9671	COP	POLICE						COP			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-7.38095238095238	3	San Bernardino, California, United States	US	USCA	CA071	34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	3	San Bernardino, California, United States	US	USCA		34.1083	-117.29	1661375	20241223120000	https://www.latimes.com/california/story/2024-12-23/cops-lie-to-suspects-during-interrogations-should-detectives-stick-to-the-truth
1217188389	20241223	202412	2024	2024.9671	COP	POLICE						COP			USA	UNITED STATES	USA								0	090	090	09	2	-2.0	1	1	1	-7.38095238095238	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20241223120000	https://www.latimes.com/california/story/2024-12-23/cops-lie-to-suspects-during-interrogations-should-detectives-stick-to-the-truth
1217188390	20241223	202412	2024	2024.9671	COP	POLICE						COP			USACOP	CLEVELAND	USA					COP			1	051	051	05	1	3.4	5	1	5	0.980392156862745	0								0								0								20241223120000	https://www.darlingtonandstocktontimes.co.uk/news/24813837.investigation-two-quad-bikes-stolen-ingleby-greenhow/
1217188391	20241223	202412	2024	2024.9671	COPGOV	POLICE						COP	GOV		CRM	CRIMINAL						CRM			0	090	090	09	2	-2.0	10	1	10	-5.75730735163862	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	5	Oyo State, Oyo, Nigeria	NI	NI32	191166	8	4	-2024630	20241223120000	https://www.thisdaylive.com/index.php/2024/12/23/ibadan-stampede-case-of-survival-instincts-of-nigerians/
1217188392	20241223	202412	2024	2024.9671	CRM	THIEF						CRM													1	112	112	11	3	-2.0	10	1	10	-5.12367491166078	4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	0								4	Belagavi, Karnataka, India	IN	IN19	17769	15.8667	74.5	-2090976	20241223120000	https://www.theweek.in/news/india/2024/12/23/bjp-leaders-are-dritharashtras-i-am-ready-to-fight-100-ct-ravis-says-karnataka-minister-laxmi-hebbalkar.html
1217188393	20241223	202412	2024	2024.9671	CRM	GANG						CRM			GOV	PRIME MINISTER						GOV			0	014	014	01	1	0.0	10	1	10	-4.39814814814815	0								0								0								20241223120000	https://eturbonews.com/riot-squad-called-during-crime-protest/
1217188394	20241223	202412	2024	2024.9671	CRM	BANDIT						CRM			MED	NEWSPAPER						MED			1	016	016	01	1	-2.0	5	1	5	-5.33333333333333	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20241223120000	https://www.nationalaccordnewspaper.com/alleged-terrorism-suspects-linked-to-notorious-bandit-leader-bello-turji-pleaded-not-guilty/
1217188395	20241223	202412	2024	2024.9671	CVL	COMMUNITY						CVL													1	010	010	01	1	0.0	10	1	10	1.5180265654649	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20241223120000	https://centraljersey.com/2024/12/12/susan-valdes/
1217188396	20241223	202412	2024	2024.9671	CVL	COMMUNITY						CVL													1	030	030	03	1	4.0	10	1	10	2.37184391736802	4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	0								4	Thimphu, Thimphu, Bhutan	BT	BT20	6071	27.4833	89.6	-2211419	20241223120000	https://www.hindustantimes.com/books/dechen-wangdi-it-is-hard-to-talk-publicly-about-lgbt-rights-in-bhutan-101734953148421.html
1217188397	20241223	202412	2024	2024.9671	CVL	COMMUNITY						CVL													1	040	040	04	1	1.0	4	1	4	0	4	Little Hulton, Salford, United Kingdom	UK	UKL5	40118	53.5333	-2.41667	-2601327	0								4	Little Hulton, Salford, United Kingdom	UK	UKL5	40118	53.5333	-2.41667	-2601327	20241223120000	https://www.dailyrecord.co.uk/news/uk-world-news/newborn-baby-left-die-snow-34364137
1217188398	20241223	202412	2024	2024.9671	CVL	COMMUNITY						CVL													1	040	040	04	1	1.0	6	1	6	0	4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	0								4	Salford, Salford, United Kingdom	UK	UKL5	40111	53.4833	-2.26667	-2606975	20241223120000	https://www.dailyrecord.co.uk/news/uk-world-news/newborn-baby-left-die-snow-34364137
1217188399	20241223	202412	2024	2024.9671	CVL	VOTER						CVL													1	042	042	04	1	1.9	5	1	5	-1.32743362831859	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20241223120000	https://www.thestar.com.my/news/nation/2024/12/23/govt-approval-rating-up-slightly-this-year-at-51-survey-finds
1217188400	20241223	202412	2024	2024.9671	CVL	PROPERTY OWNER						CVL													1	050	050	05	1	3.5	4	1	4	-10.6761565836299	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241223120000	https://www.livelaw.in/consumer-cases/karnataka-rera-dismisses-real-estate-agents-complaint-against-godrej-properties-citing-vindictive-motive-279214
1217188401	20241223	202412	2024	2024.9671	CVL	PROPERTY OWNER						CVL													1	050	050	05	1	3.5	6	1	6	-10.6761565836299	5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	0								5	Karnataka, Karnataka, India	IN	IN19	17688	13.5	76	-2099860	20241223120000	https://www.livelaw.in/consumer-cases/karnataka-rera-dismisses-real-estate-agents-complaint-against-godrej-properties-citing-vindictive-motive-279214
1217188402	20241223	202412	2024	2024.9671	CVL	CITIZEN						CVL													1	050	050	05	1	3.5	10	1	10	-2.12765957446809	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20241223120000	https://www.newsofbahrain.com/bahrain/106487.html
1217188403	20241223	202412	2024	2024.9671	CVL	PROPERTY OWNER						CVL													1	114	114	11	3	-2.0	10	1	10	-10.6761565836299	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20241223120000	https://www.livelaw.in/consumer-cases/karnataka-rera-dismisses-real-estate-agents-complaint-against-godrej-properties-citing-vindictive-motive-279214
1217188404	20241223	202412	2024	2024.9671	CVL	CIVILIAN						CVL													0	181	181	18	4	-9.0	10	1	10	-6.76416819012797	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20241223120000	https://www.thejc.com/news/world/we-know-where-most-of-the-hamas-hostages-are-say-israeli-officials-aua83kcn
1217188405	20241223	202412	2024	2024.9671	CVL	RESIDENTS						CVL			BUS	MERCHANT						BUS			0	040	040	04	1	1.0	10	1	10	-1.04831358249772	4	Soberana, Estado de Pernambuco, Brazil	BR	BR30	18585	-8.85	-35.8833	-673851	4	Soberana, Estado de Pernambuco, Brazil	BR	BR30	18585	-8.85	-35.8833	-673851	4	Soberana, Estado de Pernambuco, Brazil	BR	BR30	18585	-8.85	-35.8833	-673851	20241223120000	https://reporterbrasil.org.br/2024/12/mapfre-brasilseg-sold-insurance-farmers-environmental-interdictions/
1217188406	20241223	202412	2024	2024.9671	CVL	TENANTS						CVL			BUS	LANDLORD						BUS			0	050	050	05	1	3.5	5	1	5	-0.29211295034079	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20241223120000	https://www.stcatharinesstandard.ca/business/personal-finance/this-tenant-negotiated-a-200-rent-reduction-with-her-landlord-heres-how-you-can-do/article_4538c7e4-3580-5bec-b46c-691d7d9bf791.html
1217188407	20241223	202412	2024	2024.9671	CVL	LANDOWNER						CVL			GOV	GOVERNMENT						GOV			0	057	057	05	1	8.0	10	1	10	-1.04831358249772	4	Mato Grosso, Estado do Rio, Brazil	BR	BR21	9974	-22.8667	-42.6	-667943	4	Mato Grosso, Estado do Rio, Brazil	BR	BR21	9974	-22.8667	-42.6	-667943	4	Mato Grosso, Estado do Rio, Brazil	BR	BR21	9974	-22.8667	-42.6	-667943	20241223120000	https://reporterbrasil.org.br/2024/12/mapfre-brasilseg-sold-insurance-farmers-environmental-interdictions/
1217188408	20241223	202412	2024	2024.9671	CVL	TOURIST						CVL			JAM	JAMAICA	JAM								1	042	042	04	1	1.9	10	1	10	5.20833333333333	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20241223120000	https://eturbonews.com/tourism-driving-jamaicas-economic-recovery-since-reopening/
1217188409	20241223	202412	2024	2024.9671	CVL	NATIVES						CVL			NGAMED	NIGERIA	NGA					MED			1	042	042	04	1	1.9	2	1	2	-2.42424242424242	4	Nupe, Nigeria (general), Nigeria	NI	NI00	191189	7.93333	7.43333	-2021245	4	Nupe, Nigeria (general), Nigeria	NI	NI00	191189	7.93333	7.43333	-2021245	4	Nupe, Nigeria (general), Nigeria	NI	NI00	191189	7.93333	7.43333	-2021245	20241223120000	https://www.nationalaccordnewspaper.com/hoodlums-attack-etsu-lokojas-palace-raze-properties/
1217188410	20241223	202412	2024	2024.9671	CVL	COMMUNITY						CVL			OPP	ACTIVIST						OPP			1	040	040	04	1	1.0	5	1	5	5.8641975308642	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20241223120000	https://www.resilience.org/stories/2024-12-23/christian-sawyer-the-great-simplification-in-action-building-resilience-through-local-communities/
1217188411	20241223	202412	2024	2024.9671	CVL	COMMUNITY						CVL			USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	1.5702479338843	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20241223120000	https://www.eastvalleytribune.com/panel-poses-broad-plan-to-blunt-teen-violence/article_08b10f44-be3d-588f-b782-248e0b077317.html
1217188412	20241223	202412	2024	2024.9671	CVL	COLONIST						CVL			USA	VIRGINIA	USA								1	190	190	19	4	-10.0	2	1	2	-4.43037974683544	3	Jamestown, Virginia, United States	US	USVA	VA095	37.2082	-76.7741	1499605	3	Jamestown, Virginia, United States	US	USVA	VA095	37.2082	-76.7741	1499605	3	Jamestown, Virginia, United States	US	USVA	VA095	37.2082	-76.7741	1499605	20241223120000	https://listverse.com/2024/12/23/10-super-unsettling-finds-dug-up-at-the-jamestown-colony/
1217188413	20241223	202412	2024	2024.9671	CVL	VILLAGE						CVL			dal	DALIT			dal						1	043	043	04	1	2.8	5	1	5	-5.11278195488722	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Bombay, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20241223120000	https://indianexpress.com/article/explained/explained-politics/kisan-diwas-charan-singh-indira-gandhi-arrested-9740565/
1217188414	20241223	202412	2024	2024.9671	DEU	GERMAN	DEU																		0	010	010	01	1	0.0	1	1	1	-4.0249433106576	1	Romania	RO	RO		46	25	RO	0								1	Romania	RO	RO		46	25	RO	20241223120000	https://www.nzz.ch/english/journalists-that-criticize-swiss-banks-as-tax-havens-are-backed-by-washington-ld.1863575
1217188415	20241223	202412	2024	2024.9671	DEU	GERMANY	DEU								GOV	GOVERNMENT						GOV			0	071	071	07	2	7.4	10	1	10	-4.0249433106576	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20241223120000	https://www.nzz.ch/english/journalists-that-criticize-swiss-banks-as-tax-havens-are-backed-by-washington-ld.1863575
1217188416	20241223	202412	2024	2024.9671	DEU	BERLIN	DEU								USA	CHICAGO	USA								0	042	042	04	1	1.9	10	1	10	2.17270194986072	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20241223120000	https://www.chicagotribune.com/2024/12/23/restaurant-review-feld-farm-to-table-chicago/
1217188417	20241223	202412	2024	2024.9671	DJI	DJIBOUTI	DJI								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	6	1	6	-5.11182108626198	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20241223120000	https://www.theweek.in/news/defence/2024/12/23/how-the-us-navy-shot-down-one-of-its-own-warplanes-over-red-sea.html
1217188418	20241223	202412	2024	2024.9671	DZA	ALGERIAN	DZA								BUS	TANKER						BUS			1	043	043	04	1	2.8	8	1	8	-1.75438596491228	1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	20241223120000	https://www.tradewindsnews.com/tankers/vlccs-return-to-algerian-market-as-angelicoussis-tanker-takes-on-full-load/2-1-1757121?zephr_sso_ott=gf1940
1217188419	20241223	202412	2024	2024.9671	ECUGOV	ECUADOR	ECU					GOV			USA	SOUTH DAKOTA	USA								0	042	042	04	1	1.9	1	1	1	-4.0249433106576	1	Ecuador	EC	EC		-2	-77.5	EC	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	1	Ecuador	EC	EC		-2	-77.5	EC	20241223120000	https://www.nzz.ch/english/journalists-that-criticize-swiss-banks-as-tax-havens-are-backed-by-washington-ld.1863575
1217188420	20241223	202412	2024	2024.9671	ECUGOV	ECUADOR	ECU					GOV			USA	SOUTH DAKOTA	USA								0	042	042	04	1	1.9	7	1	7	-4.0249433106576	1	Ecuador	EC	EC		-2	-77.5	EC	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20241223120000	https://www.nzz.ch/english/journalists-that-criticize-swiss-banks-as-tax-havens-are-backed-by-washington-ld.1863575
1217188421	20241223	202412	2024	2024.9671	EDU	PUPIL						EDU													1	010	010	01	1	0.0	10	1	10	5.29500756429652	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20241223120000	https://www.somersetcountygazette.co.uk/news/24814493.top-10-best-primary-schools-somerset-ranked-2024/
1217188422	20241223	202412	2024	2024.9671	EDU	UNIVERSITY						EDU													0	020	020	02	1	3.0	10	1	10	-1.15511551155115	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20241223120000	https://airqualitynews.com/headlines/air-in-the-archive/
1217188423	20241223	202412	2024	2024.9671	EDU	STUDENT						EDU													0	036	036	03	1	4.0	10	1	10	-2.16919739696312	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241223120000	https://slippedisc.com/2024/12/cancelled-by-woke-a-uk-composer-appeals-for-our-help/
1217188424	20241223	202412	2024	2024.9671	EDU	COLLEGE						EDU													1	057	057	05	1	8.0	10	1	10	-4.92788461538462	4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Madras, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20241223120000	https://www.livelaw.in/high-court/madras-high-court/madras-high-court-weekly-roundup-december-16-to-december-22-2024-279237
1217188425	20241223	202412	2024	2024.9671	EDU	STUDENT						EDU													1	090	090	09	2	-2.0	10	1	10	-1.1441647597254	1	India	IN	IN		20	77	IN	0								1	India	IN	IN		20	77	IN	20241223120000	https://aninews.in/news/national/general-news/passfail-system-centre-allows-holding-back-students-in-classes-5-820241223170535/
1217188426	20241223	202412	2024	2024.9671	EDU	STUDENT						EDU													1	114	114	11	3	-2.0	10	1	10	-8.4942084942085	0								0								0								20241223120000	https://www.theweek.in/news/india/2024/12/23/somnath-suryavanshi-killed-because-he-was-dalit-and-protecting-constitution-rahul-gandhi.html
1217188427	20241223	202412	2024	2024.9671	EDU	STUDENT						EDU													1	163	163	16	4	-8.0	6	1	6	-2.16919739696312	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20241223120000	https://slippedisc.com/2024/12/cancelled-by-woke-a-uk-composer-appeals-for-our-help/
