1218703930	20250103	202501	2025	2025.0082	TCDBUS	CHAD	TCD					BUS			BUS	BUSINESS						BUS			1	051	051	05	1	3.4	5	1	5	14.0243902439024	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20250103141500	https://www.chad.co.uk/community/portland-pathways-wins-mansfield-business-in-the-community-award-at-chad-business-excellence-awards-in-nottinghamshire-4929402
1218703931	20250103	202501	2025	2025.0082	THA	THAILAND	THA																		1	020	020	02	1	3.0	4	1	4	3.92156862745098	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20250103141500	https://biztoc.com/x/59fd2a0b6f25c242
1218703932	20250103	202501	2025	2025.0082	TUR	TURKISH	TUR								kur	KURD			kur						0	120	120	12	3	-4.0	2	1	2	-0.88235294117647	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250103141500	https://www.ynetnews.com/article/sk08x8sljg
1218703933	20250103	202501	2025	2025.0082	TUR	TURKISH	TUR								kur	KURD			kur						0	120	120	12	3	-4.0	2	1	2	-0.88235294117647	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20250103141500	https://www.ynetnews.com/article/sk08x8sljg
1218703934	20250103	202501	2025	2025.0082	TURGOV	TURKISH	TUR					GOV			kur	KURD			kur						0	120	120	12	3	-4.0	6	1	6	-0.88235294117647	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20250103141500	https://www.ynetnews.com/article/sk08x8sljg
1218703935	20250103	202501	2025	2025.0082	UIS	THE INTERNATIONAL COMMUNITY						UIS			SYR	SYRIA	SYR								0	022	022	02	1	3.2	10	1	10	0.31298904538341	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20250103141500	https://aleteia.org/2025/01/03/syrian-christians-must-stay-and-rebuild-nuncio-urges
1218703936	20250103	202501	2025	2025.0082	UKR	UKRAINE	UKR																		1	138	138	13	3	-7.0	2	1	2	-3.93900889453622	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20250103141500	https://www.nbcmiami.com/news/business/money-report/ukraines-halt-of-russian-gas-to-europe-throws-breakaway-moldovan-region-into-crisis-mode/3506369/
1218703937	20250103	202501	2025	2025.0082	UKR	UKRAINIAN	UKR																		1	1821	182	18	4	-9.0	2	1	2	-10.2628285356696	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20250103141500	https://www.dailymail.co.uk/news/article-14247113/Ukrainian-mother-describes-Russians-stripped-naked-15-men-rape-stopped-torturing-screamed-loud-chilling-threat-daughter-five.html
1218703938	20250103	202501	2025	2025.0082	UKR	UKRAINE	UKR								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	4	1	4	-2.72108843537415	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250103141500	https://www.foxnews.com/live-news/speaker-house-election-2025
1218703939	20250103	202501	2025	2025.0082	UKR	UKRAINE	UKR								RUS	RUSSIA	RUS								0	111	111	11	3	-2.0	2	1	2	-2.60736196319018	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20250103141500	https://www.newarab.com/news/algeria-and-russia-seek-mend-ties-after-wagner-attacks
1218703940	20250103	202501	2025	2025.0082	UKR	UKRAINE	UKR								UKRLEG	UKRAINE	UKR					LEG			1	051	051	05	1	3.4	2	1	2	-2.72108843537415	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20250103141500	https://www.foxnews.com/live-news/speaker-house-election-2025
1218703941	20250103	202501	2025	2025.0082	USA	PITTSBURGH	USA																		1	010	010	01	1	0.0	3	1	3	-1.20481927710844	3	Butler County, Pennsylvania, United States	US	USPA	PA019	41.1253	-80.0001	1213661	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20250103141500	https://www.butlereagle.com/20250103/butler-county-under-winter-weather-advisory-friday-morning/
1218703942	20250103	202501	2025	2025.0082	USA	CALIFORNIA	USA																		0	010	010	01	1	0.0	1	1	1	-0.20161290322581	2	California, United States	US	USCA		36.17	-119.746	CA	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250103141500	https://theconversation.com/tech-law-in-2025-a-look-ahead-at-ai-privacy-and-social-media-regulation-under-the-new-trump-administration-245425
1218703943	20250103	202501	2025	2025.0082	USA	NEW YORK	USA																		1	010	010	01	1	0.0	1	1	1	2.24089635854342	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20250103141500	https://aninews.in/news/world/asia/india-and-us-have-growing-economic-and-technological-partnership-mea-spokesperson-says-on-h1b-visa20250103180505/
1218703944	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	012	012	01	1	-0.4	4	1	4	-2.32558139534884	3	Kanawha County, West Virginia, United States	US	USWV	WV039	38.3334	-81.5665	1550026	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20250103141500	https://californiahealthline.org/news/article/west-virginia-hiv-outbreak-three-years-later-syringe-service-programs/
1218703945	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	2	1	2	-3.6692759295499	2	Washington, United States	US	USWA		47.3917	-121.571	WA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20250103141500	https://magicvalley.com/news/state-regional/government-politics/jim-risch-senate-foreign-relations-trump-ukraine-gaza-syria/article_8b2182d2-c858-11ef-9ba7-ef9bd5406e7f.html
1218703946	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	030	030	03	1	4.0	4	1	4	3.64372469635628	3	Waynesville, Ohio, United States	US	USOH	OH165	39.5298	-84.0866	1047634	0								3	Waynesville, Ohio, United States	US	USOH	OH165	39.5298	-84.0866	1047634	20250103141500	https://washfm.iheart.com/featured/toby-and-chilli-mornings/content/2025-01-03-womans-christmas-delivery-sparks-viral-kindness-and-friendship/
1218703947	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	0311	031	03	1	5.2	4	1	4	-0.45248868778281	3	Blaine County, Idaho, United States	US	USID	ID013	43.9166	-114.876	395696	0								3	Blaine County, Idaho, United States	US	USID		43.9166	-114.876	395696	20250103141500	https://www.mtexpress.com/news/education/bcsd-grappled-with-budget-shortfall-planned-for-the-future-in-2024/article_4f5bf972-c942-11ef-b28d-93754c284c51.html
1218703948	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	4	1	4	2.15264187866928	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20250103141500	https://dallasvoice.com/that-camping-life/
1218703949	20250103	202501	2025	2025.0082	USA	IDAHO	USA																		1	043	043	04	1	2.8	2	1	2	-3.6692759295499	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	20250103141500	https://magicvalley.com/news/state-regional/government-politics/jim-risch-senate-foreign-relations-trump-ukraine-gaza-syria/article_8b2182d2-c858-11ef-9ba7-ef9bd5406e7f.html
1218703950	20250103	202501	2025	2025.0082	USA	ILLINOIS	USA																		0	043	043	04	1	2.8	2	1	2	0.26773761713521	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	0								4	Budapest, Budapest, Hungary	HU	HU05	17514	47.5	19.0833	-850553	20250103141500	https://www.yahoo.com/lifestyle/annas-thinking-cap-iowa-99-120358423.html
1218703951	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	051	051	05	1	3.4	4	1	4	0.6	3	Cleveland County, Oklahoma, United States	US	USOK	OK027	35.2001	-97.3003	1101801	0								3	Cleveland County, Oklahoma, United States	US	USOK		35.2001	-97.3003	1101801	20250103141500	https://www.normantranscript.com/news/county-elected-officials-sworn-in/article_f26fc790-c958-11ef-99bb-ab64d3906033.html
1218703952	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	057	057	05	1	8.0	4	1	4	-3.10283687943263	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250103141500	https://www.progressive-charlestown.com/2025/01/rhode-islanders-personal-information.html
1218703953	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	060	060	06	2	6.0	1	1	1	-7.19424460431655	3	Sumter County, South Carolina, United States	US	USSC	SC085	33.8668	-80.3998	1244717	0								2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20250103141500	https://www.wmbfnews.com/2025/01/03/amber-alert-issued-after-1-year-old-abducted-florence/
1218703954	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	4	1	4	-0.45248868778281	3	Blaine County, Idaho, United States	US	USID	ID013	43.9166	-114.876	395696	0								3	Blaine County, Idaho, United States	US	USID		43.9166	-114.876	395696	20250103141500	https://www.mtexpress.com/news/education/bcsd-grappled-with-budget-shortfall-planned-for-the-future-in-2024/article_4f5bf972-c942-11ef-b28d-93754c284c51.html
1218703955	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	2	1	2	-0.41580041580041	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20250103141500	https://www.yakimaherald.com/news/northwest/what-caused-central-wa-rep-newhouse-to-miss-2-votes-on-crucial-farm-aid-fed/article_b3fbc1dd-4c51-515e-aab2-8f03afcfaa0f.html
1218703956	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	080	080	08	2	5.0	2	1	2	-3.10283687943263	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20250103141500	https://www.progressive-charlestown.com/2025/01/rhode-islanders-personal-information.html
1218703957	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	080	080	08	2	5.0	1	1	1	2.51256281407035	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								3	Grayson County, Texas, United States	US	USTX		33.6168	-96.6836	1383876	20250103141500	https://www.kten.com/community/grayson-county-sheriffs-office-welcomes-sheriff-bennie/article_6b91b3ec-c9d4-11ef-9978-935cf97b089a.html
1218703958	20250103	202501	2025	2025.0082	USA	WASHINGTON	USA																		1	090	090	09	2	-2.0	2	1	2	-0.21141649048626	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20250103141500	https://www.syracuse.com/outdoors/2025/01/missing-hikers-body-found-at-bottom-of-adirondack-cliff.html
1218703959	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	110	110	11	3	-2.0	2	1	2	-4.80349344978166	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250103141500	https://tribune.com.pk/story/2519840/biden-honors-liz-cheney-and-others-with-presidential-citizens-medal
1218703960	20250103	202501	2025	2025.0082	USA	AMERICAN	USA																		1	112	112	11	3	-2.0	3	1	3	-5.45023696682464	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20250103141500	https://www.foxnews.com/opinion/david-marcus-biden-gives-liz-cheney-presidential-medal-insufferability
1218703961	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	112	112	11	3	-2.0	4	1	4	-4.80349344978166	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250103141500	https://tribune.com.pk/story/2519840/biden-honors-liz-cheney-and-others-with-presidential-citizens-medal
1218703962	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	130	130	13	3	-4.4	4	1	4	-3.6692759295499	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20250103141500	https://magicvalley.com/news/state-regional/government-politics/jim-risch-senate-foreign-relations-trump-ukraine-gaza-syria/article_8b2182d2-c858-11ef-9ba7-ef9bd5406e7f.html
1218703963	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	130	130	13	3	-4.4	1	1	1	-1.36830102622577	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250103141500	https://www.nbcmiami.com/news/national-international/new-republican-congress-groundwork-trump-return/3506284/
1218703964	20250103	202501	2025	2025.0082	USA	THE US	USA																		0	160	160	16	4	-4.0	5	1	5	-6.3973063973064	1	Colombia	CO	CO		4	-72	CO	0								1	Colombia	CO	CO		4	-72	CO	20250103141500	https://insightcrime.org/news/gamechangers-2024-how-narco-money-reached-apex-political-power-americas/
1218703965	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	160	160	16	4	-4.0	2	1	2	-4.80349344978166	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20250103141500	https://tribune.com.pk/story/2519840/biden-honors-liz-cheney-and-others-with-presidential-citizens-medal
1218703966	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		1	173	173	17	4	-5.0	2	1	2	-7.19424460431655	3	Sumter County, South Carolina, United States	US	USSC	SC085	33.8668	-80.3998	1244717	0								3	Sumter County, South Carolina, United States	US	USSC		33.8668	-80.3998	1244717	20250103141500	https://www.wmbfnews.com/2025/01/03/amber-alert-issued-after-1-year-old-abducted-florence/
1218703967	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	1	1	1	-7.54352030947775	3	Mountain Home, Arkansas, United States	US	USAR	AR145	35.3867	-91.809	77765	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250103141500	https://www.arkansasonline.com/news/2025/jan/03/14-people-arrested-in-connection-with-various/
1218703968	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	4	1	4	-7.54352030947775	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250103141500	https://www.arkansasonline.com/news/2025/jan/03/14-people-arrested-in-connection-with-various/
1218703969	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	1	1	1	-7.54352030947775	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								3	Mountain Home, Arkansas, United States	US	USAR		35.3867	-91.809	77765	20250103141500	https://www.arkansasonline.com/news/2025/jan/03/14-people-arrested-in-connection-with-various/
1218703970	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	180	180	18	4	-9.0	2	1	2	-7.54352030947775	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20250103141500	https://www.arkansasonline.com/news/2025/jan/03/14-people-arrested-in-connection-with-various/
1218703971	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA																		0	1821	182	18	4	-9.0	1	1	1	-7.54352030947775	3	Mountain Home, Arkansas, United States	US	USAR	AR145	35.3867	-91.809	77765	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250103141500	https://www.arkansasonline.com/news/2025/jan/03/14-people-arrested-in-connection-with-various/
1218703972	20250103	202501	2025	2025.0082	USA	NEW ORLEANS	USA																		1	190	190	19	4	-10.0	3	1	3	-4.78468899521531	3	Fayetteville, North Carolina, United States	US	USNC	NC051	35.0527	-78.8784	1020226	0								3	Fayetteville, North Carolina, United States	US	USNC	NC051	35.0527	-78.8784	1020226	20250103141500	https://www.wbtv.com/2025/01/03/new-orleans-attack-tesla-explosion-suspects-served-same-north-carolina-army-base-per-report/
1218703973	20250103	202501	2025	2025.0082	USA	CHARLOTTE	USA																		1	191	191	19	4	-9.5	10	1	10	-9.5959595959596	0								0								0								20250103141500	https://www.wbtv.com/2025/01/03/4-hurt-mass-shooting-east-charlotte-neighborhood/
1218703974	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA								AUS	VICTORIA	AUS								1	130	130	13	3	-4.4	1	1	1	-1.36830102622577	2	Florida, United States	US	USFL		27.8333	-81.717	FL	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20250103141500	https://www.nbcmiami.com/news/national-international/new-republican-congress-groundwork-trump-return/3506284/
1218703975	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA								BUS	CORPORATION						BUS			0	060	060	06	2	6.0	5	1	5	3.89784946236559	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20250103141500	https://www.finanznachrichten.de/nachrichten-2025-01/64207062-hyperlink-infosystem-to-showcase-cutting-edge-apps-and-tech-solutions-at-ces-2025-008.htm
1218703976	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA								BUS	COMPANY						BUS			1	130	130	13	3	-4.4	8	2	8	-1.79626453211358	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20250103141500	https://www.nbcmiami.com/news/business/money-report/biden-blocks-u-s-steel-takeover-by-japans-nippon-steel-citing-national-security/3506339/
1218703977	20250103	202501	2025	2025.0082	USA	THE US	USA								CHN	CHINA	CHN								0	060	060	06	2	6.0	1	1	1	-3.43866171003718	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	1	Slovak Republic	LO	LO		48.666667	19.5	LO	1	Slovak Republic	LO	LO		48.666667	19.5	LO	20250103141500	https://www.historytoday.com/archive/feature/leaving-independent-burma-behind
1218703978	20250103	202501	2025	2025.0082	USA	THE US	USA								CHN	CHINA	CHN								0	060	060	06	2	6.0	1	1	1	-3.43866171003718	4	Rangoon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20250103141500	https://www.historytoday.com/archive/feature/leaving-independent-burma-behind
1218703979	20250103	202501	2025	2025.0082	USA	TEXAS	USA								CHRCTH	CATHOLIC				CHR	CTH				1	051	051	05	1	3.4	10	1	10	8.8	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250103141500	https://www.kwtx.com/2025/01/03/good-news-friday-january-3-2025/
1218703980	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	020	020	02	1	3.0	2	1	2	2.51256281407035	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250103141500	https://www.kten.com/community/grayson-county-sheriffs-office-welcomes-sheriff-bennie/article_6b91b3ec-c9d4-11ef-9978-935cf97b089a.html
1218703981	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	051	051	05	1	3.4	4	1	4	2.51256281407035	3	Grayson County, Texas, United States	US	USTX	TX181	33.6168	-96.6836	1383876	3	Grayson County, Texas, United States	US	USTX		33.6168	-96.6836	1383876	3	Grayson County, Texas, United States	US	USTX		33.6168	-96.6836	1383876	20250103141500	https://www.kten.com/community/grayson-county-sheriffs-office-welcomes-sheriff-bennie/article_6b91b3ec-c9d4-11ef-9978-935cf97b089a.html
1218703982	20250103	202501	2025	2025.0082	USA	UNITED STATES	USA								COP	DEPUTY						COP			1	051	051	05	1	3.4	2	1	2	2.51256281407035	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20250103141500	https://www.kten.com/community/grayson-county-sheriffs-office-welcomes-sheriff-bennie/article_6b91b3ec-c9d4-11ef-9978-935cf97b089a.html
1218703983	20250103	202501	2025	2025.0082	USA	TEXAS	USA								COP	DEPUTY						COP			1	080	080	08	2	5.0	1	1	1	2.51256281407035	3	Grayson County, Texas, United States	US	USTX	TX181	33.6168	-96.6836	1383876	3	Grayson County, Texas, United States	US	USTX		33.6168	-96.6836	1383876	3	Grayson County, Texas, United States	US	USTX		33.6168	-96.6836	1383876	20250103141500	https://www.kten.com/community/grayson-county-sheriffs-office-welcomes-sheriff-bennie/article_6b91b3ec-c9d4-11ef-9978-935cf97b089a.html
